TargetID	ProbeID	4042961002_A.AVG_Signal	4042961002_A.Detection Pval	4042961002_A.BEAD_STDERR	4042961002_A.Avg_NBEADS	4042961002_B.AVG_Signal	4042961002_B.Detection Pval	4042961002_B.BEAD_STDERR	4042961002_B.Avg_NBEADS	4042961002_C.AVG_Signal	4042961002_C.Detection Pval	4042961002_C.BEAD_STDERR	4042961002_C.Avg_NBEADS	4042961002_D.AVG_Signal	4042961002_D.Detection Pval	4042961002_D.BEAD_STDERR	4042961002_D.Avg_NBEADS	4042961002_E.AVG_Signal	4042961002_E.Detection Pval	4042961002_E.BEAD_STDERR	4042961002_E.Avg_NBEADS	4042961002_F.AVG_Signal	4042961002_F.Detection Pval	4042961002_F.BEAD_STDERR	4042961002_F.Avg_NBEADS	4042961002_G.AVG_Signal	4042961002_G.Detection Pval	4042961002_G.BEAD_STDERR	4042961002_G.Avg_NBEADS	4042961002_H.AVG_Signal	4042961002_H.Detection Pval	4042961002_H.BEAD_STDERR	4042961002_H.Avg_NBEADS	4042961011_A.AVG_Signal	4042961011_A.Detection Pval	4042961011_A.BEAD_STDERR	4042961011_A.Avg_NBEADS	4042961011_B.AVG_Signal	4042961011_B.Detection Pval	4042961011_B.BEAD_STDERR	4042961011_B.Avg_NBEADS	4042961011_C.AVG_Signal	4042961011_C.Detection Pval	4042961011_C.BEAD_STDERR	4042961011_C.Avg_NBEADS	4042961011_D.AVG_Signal	4042961011_D.Detection Pval	4042961011_D.BEAD_STDERR	4042961011_D.Avg_NBEADS	4042961011_E.AVG_Signal	4042961011_E.Detection Pval	4042961011_E.BEAD_STDERR	4042961011_E.Avg_NBEADS	4042961011_F.AVG_Signal	4042961011_F.Detection Pval	4042961011_F.BEAD_STDERR	4042961011_F.Avg_NBEADS	4042961011_G.AVG_Signal	4042961011_G.Detection Pval	4042961011_G.BEAD_STDERR	4042961011_G.Avg_NBEADS	4042961011_H.AVG_Signal	4042961011_H.Detection Pval	4042961011_H.BEAD_STDERR	4042961011_H.Avg_NBEADS	4042961012_A.AVG_Signal	4042961012_A.Detection Pval	4042961012_A.BEAD_STDERR	4042961012_A.Avg_NBEADS	4042961012_B.AVG_Signal	4042961012_B.Detection Pval	4042961012_B.BEAD_STDERR	4042961012_B.Avg_NBEADS	4042961012_C.AVG_Signal	4042961012_C.Detection Pval	4042961012_C.BEAD_STDERR	4042961012_C.Avg_NBEADS	4042961012_D.AVG_Signal	4042961012_D.Detection Pval	4042961012_D.BEAD_STDERR	4042961012_D.Avg_NBEADS	4042961012_E.AVG_Signal	4042961012_E.Detection Pval	4042961012_E.BEAD_STDERR	4042961012_E.Avg_NBEADS	4042961012_F.AVG_Signal	4042961012_F.Detection Pval	4042961012_F.BEAD_STDERR	4042961012_F.Avg_NBEADS	4042961012_G.AVG_Signal	4042961012_G.Detection Pval	4042961012_G.BEAD_STDERR	4042961012_G.Avg_NBEADS	4042961012_H.AVG_Signal	4042961012_H.Detection Pval	4042961012_H.BEAD_STDERR	4042961012_H.Avg_NBEADS
NEGATIVE	870504	0.8414147	0.6031073	0.1959668	30	0.1094956	0.8601695	0.1000269	36	0.765628	0.7146893	0.2126724	38	0.08226577	0.6836158	0.03490173	30	0.8974738	0.8714689	0.2234887	35	2.926691	0.3545198	1.331458	31	3.350055	0.5183616	0.8303769	36	1.555258	0.529661	0.6296965	30	0.2735392	0.8121469	0.1358831	23	0.1866796	0.8093221	0.3341436	35	0.1672596	0.9152542	0.1427767	26	0.7774227	0.7288136	0.3022866	25	4.316499	0.2754237	0.9435228	42	0.8412919	0.5240113	0.4633755	34	0.6921442	0.670904	0.4081718	38	0.4427229	0.6129944	0.2154599	22	2.468261	0.8262712	0.6821231	32	2.360009	0.7274011	0.6961911	36	0.7867857	0.7330508	0.412807	36	6.414309	0.4110169	1.664571	30	2.361236	0.3742938	0.8822321	36	-0.004060876	0.930791	0.01558558	24	3.12113	0.5508475	1.047172	42	2.875795	0.6228814	0.7983153	32
NEGATIVE	940121	3.937924	0.1864407	0.9601715	38	1.701142	0.4759887	0.4836059	27	-0.006969995	0.9632769	0.1138828	27	0.0302384	0.7372881	0.1491798	33	1.574448	0.7853107	0.4768842	29	2.554583	0.4025424	0.8180194	33	4.381371	0.4152542	0.8971466	41	3.0621	0.3177966	0.8602806	32	2.571623	0.3954802	0.7484283	40	1.439641	0.4887006	0.3757016	44	1.623805	0.6257062	0.5274564	26	1.492659	0.5847458	0.4163132	30	0.05624476	0.9194915	0.157799	33	0.58246	0.5833333	0.8255963	34	5.851174	0.1426554	1.346182	40	0.6225687	0.5635593	0.2336874	34	14.88328	0.1426554	2.86059	40	1.217124	0.8629944	0.4744024	35	1.378547	0.6045198	0.4603387	33	2.031801	0.779661	0.6689429	31	1.351075	0.549435	0.3669099	38	0.9105681	0.5070621	0.3517818	26	2.15765	0.6539548	0.5496564	29	4.099276	0.490113	0.9561021	40
NEGATIVE	940136	0.2058179	0.8079096	0.1090637	31	0.5120372	0.710452	0.209744	30	-0.05008127	0.9943503	0.05372366	34	1.101998	0.3644068	0.3343694	27	3.386247	0.6016949	0.662981	38	1.591258	0.5282486	0.434617	37	0.6694937	0.8700565	0.2043351	35	0.3876852	0.7966102	0.5792248	39	0.08620145	0.8870056	0.04683138	24	0.1012075	0.8474576	0.05791359	28	1.042174	0.7245763	0.3147672	45	1.270258	0.6242938	0.4172282	33	0.01508114	0.9420904	0.1624664	24	0.32484	0.6765537	0.4117851	29	0.1744934	0.8234463	0.2526044	31	-0.1099894	0.9251412	0.1346744	30	3.492517	0.7274011	0.7989295	36	2.123432	0.7612994	0.6000827	24	0.9950984	0.6779661	0.3505476	31	-0.06459994	1	0.1735839	24	0.9042611	0.6313559	0.3361177	46	-0.06585658	0.990113	0.05225181	38	0.2128959	0.9364407	0.3044365	29	2.651331	0.6412429	0.7096717	41
NEGATIVE	940746	0.7247794	0.6384181	0.3020266	41	0.4279523	0.7415254	0.161069	23	0.9571896	0.6638418	0.309423	23	1.923947	0.2471751	0.4310922	40	1.739389	0.7655367	0.502011	38	0.9273334	0.6864407	0.6429241	37	0.9499933	0.8389831	0.3143993	38	0.3365757	0.8121469	0.2903624	28	1.66849	0.4872881	0.5443006	25	0.652366	0.6737288	0.2604183	33	-0.09663804	0.9943503	0.1878561	23	4.379282	0.259887	0.8917141	36	0.3312617	0.8220339	0.2274524	34	0.4192755	0.6327683	0.5163314	34	0.2488965	0.7980226	0.1309647	25	0.08684383	0.7853107	0.1562869	25	2.839003	0.7838983	0.8226557	41	1.796104	0.789548	0.6135463	36	2.914549	0.3968927	0.8282539	24	1.808066	0.8093221	0.969284	28	1.044888	0.59887	0.3063737	36	0.3781681	0.6483051	0.1558074	29	3.35513	0.5254237	0.9011597	44	3.117417	0.5960452	0.9212518	25
NEGATIVE	990014	0.2085449	0.8064972	0.1481813	32	1.226252	0.569209	0.4031769	35	0.6373578	0.7485875	0.2173844	29	0	0.8785311	0	26	3.643073	0.5734463	1.073684	35	-0.01834304	0.9646893	0.1857355	24	4.264905	0.4265537	0.845381	29	2.154599	0.4180791	0.7562457	23	0.9985026	0.6031073	0.3462664	32	0.6719937	0.670904	0.2793046	27	0.6198633	0.8079096	0.4178983	44	0.7308278	0.7429379	0.232521	32	1.343813	0.6186441	0.3215298	40	0.9668614	0.490113	0.5576582	34	2.570311	0.3460452	0.5861959	33	-0.06616765	0.8954802	0.2696354	27	2.948987	0.7669492	0.5381333	43	1.206716	0.8658192	0.4494082	28	0.1258551	0.920904	0.2784611	27	1.929578	0.7909604	0.7490245	28	2.996934	0.309322	0.5858088	40	0.4092895	0.6299435	0.2229867	34	2.601339	0.6045198	1.047752	36	0.8704382	0.8686441	0.2416409	36
NEGATIVE	990019	4.430398	0.1511299	1.018047	26	1.227302	0.5677966	0.3483593	27	0.2966628	0.8234463	0.1188196	25	0.5420676	0.5141243	0.1975115	25	5.332078	0.4194915	1.098137	35	0.4726854	0.799435	0.280122	22	4.058642	0.4420904	0.7600089	48	0.1433423	0.8672317	0.08672448	22	2.069333	0.450565	0.5627468	34	2.56899	0.3389831	0.5508125	34	1.594637	0.6327683	0.5756894	33	1.148225	0.6483051	0.4347472	32	1.614616	0.5720339	0.4867874	32	-0.001013452	0.829096	0.2528174	29	0.8859363	0.6242938	0.700152	23	4.684958	0.1271186	1.447208	26	2.009346	0.8742938	0.6651021	29	3.938874	0.5353107	0.8236089	32	3.559858	0.3601695	0.781977	36	7.262021	0.3573446	1.370385	35	-0.08256489	0.9915254	0.1111139	25	0.707917	0.5466102	0.3532696	32	1.04443	0.8206215	0.4224991	21	1.149172	0.8276836	0.7896268	29
NEGATIVE	990056	7.62049	0.06497175	1.538165	35	12.00568	0.02542373	1.70491	49	17.54381	0.01412429	2.164893	50	8.792316	0.01694915	1.885512	39	23.87956	0.01977401	3.318245	38	10.17502	0.06638418	1.61225	44	17.68187	0.03531073	2.602224	44	11.01651	0.05649718	1.916565	42	10.90549	0.05084746	2.029165	37	7.017719	0.08192091	1.052761	34	11.20084	0.08615819	1.970477	35	10.27471	0.0579096	2.303601	31	12.86867	0.04378531	2.528027	45	7.880511	0.06920904	2.086637	40	6.594466	0.1172316	1.320279	34	2.52868	0.2387006	1.149599	38	10.51869	0.2711864	2.302603	20	16.73507	0.06355932	2.60667	33	7.065614	0.1468927	1.308966	36	10.5426	0.220339	1.612351	48	4.177563	0.2132768	0.8891606	33	2.746591	0.2344633	0.8317785	38	7.053834	0.2768362	1.707111	29	11.9982	0.1497175	2.07578	44
NEGATIVE	990707	0.8852229	0.5889831	0.2800166	32	1.617528	0.4872881	0.4415454	36	0.08005589	0.8855932	0.1348622	21	-0.04449734	0.9915254	0.09975365	22	4.508722	0.4915254	0.7261955	43	0.6043811	0.7711864	0.3258238	26	0.997604	0.8347458	0.489442	28	1.250301	0.5861582	0.4958737	35	1.794289	0.4788136	0.6586227	32	0.6489569	0.6765537	0.2412259	37	0.1877728	0.9081921	0.1659014	24	0.8458529	0.7118644	0.2546813	41	0.2150464	0.8559322	0.3653997	26	0.426347	0.6313559	0.655497	30	0.9542896	0.6087571	0.4226641	36	0.2465166	0.700565	0.3680431	31	0.07881935	0.990113	0.06938066	18	3.412118	0.5847458	0.9849091	26	0.6975437	0.7612994	0.4081728	33	2.854771	0.6949152	0.786714	32	0.1136953	0.8672317	0.1012672	36	0.501246	0.6115819	0.3350106	33	3.845677	0.4759887	1.002338	42	4.974563	0.4336158	1.21509	41
NEGATIVE	1010167	2.668486	0.2867232	0.8432382	45	2.190708	0.4039548	0.3947565	50	3.940434	0.2740113	1.047547	31	0.9022962	0.4067796	0.255288	32	4.100864	0.5353107	1.025056	38	1.98797	0.4788136	0.4935772	33	6.916419	0.2429378	1.063701	41	0.7340534	0.7048023	0.3528385	34	0.9738091	0.6087571	0.3107991	40	2.891119	0.2966102	0.5812085	41	2.324477	0.5211864	0.5972664	29	2.009389	0.4957627	0.6732341	37	2.075149	0.4985876	0.463234	36	0.4352415	0.6271186	0.6903249	37	0.9081507	0.6186441	0.8256996	37	0.5837704	0.5748588	0.7249623	37	2.183051	0.8531073	0.5108078	35	3.408885	0.5875706	0.8030841	36	1.319589	0.6101695	0.536684	39	0.0567534	0.9929379	0.1800474	24	2.327685	0.3799435	0.7412732	41	3.531597	0.1737288	0.9339563	25	6.972264	0.2824859	2.148345	29	0.6954278	0.8912429	0.3380557	30
NEGATIVE	1010192	0.1027245	0.8559322	0.05856133	20	0.6098371	0.6864407	0.2359922	27	3.371175	0.3206215	0.9853519	25	-0.001799649	0.9039548	0.01654271	24	6.622655	0.3276836	1.397254	28	2.396384	0.4251412	0.9753717	29	3.072177	0.5579096	0.770004	32	0.1710355	0.8545198	0.4766217	40	0.5677692	0.7048023	0.2969052	32	0.1060737	0.8432204	0.05128607	24	1.681038	0.6144068	0.4774195	33	3.654961	0.3135593	0.9864361	35	3.75197	0.3121469	0.8556719	37	0.4815257	0.6115819	0.7260602	35	0.5681156	0.6963277	0.2936406	35	1.603019	0.3460452	0.786533	35	5.721437	0.5310735	1.718161	33	5.448875	0.3983051	1.14219	35	1.997254	0.5014125	0.576012	32	1.842298	0.8022599	0.4609527	31	0.6011071	0.6892655	0.2505134	32	0.4035981	0.6341808	0.1857707	31	1.22707	0.789548	0.5961379	40	0.9668841	0.84887	0.5053751	29
NEGATIVE	1010324	1.480745	0.4632768	0.3674756	32	4.083703	0.2245763	0.9384661	37	2.227938	0.4548023	0.5853447	34	0.3669518	0.5579096	0.1364613	28	4.336266	0.5127119	0.820644	40	1.99722	0.4717514	0.7096621	42	4.599926	0.3940678	1.04584	32	1.199106	0.5960452	1.778421	30	1.352065	0.5409604	0.5677021	33	0.7101458	0.6539548	0.400702	28	3.021406	0.4420904	1.009179	36	0.8662599	0.7062147	0.3373015	29	2.282855	0.4661017	0.7358253	36	-0.1145164	0.8954802	0.1733882	26	1.025069	0.5932204	0.5038846	37	0.8359824	0.5	0.3258071	32	3.644793	0.7118644	1.260884	32	1.417713	0.8305085	0.5744434	47	3.075038	0.3870057	0.761054	43	1.61691	0.8276836	0.4951665	34	0.207341	0.819209	0.1477124	33	1.477743	0.4011299	0.688334	32	2.91519	0.5706215	0.6338341	36	4.637395	0.4562147	1.216005	30
NEGATIVE	1030050	1.889063	0.3785311	0.7409545	37	2.25082	0.4025424	0.5494329	37	5.252786	0.1935028	1.295802	40	0.7233725	0.4576271	0.2274465	37	3.29021	0.6129944	0.9042274	32	1.958654	0.4858757	0.4016683	34	3.710267	0.480226	0.9528376	39	1.906377	0.4533898	0.4880446	42	3.778321	0.2612994	0.7610755	44	2.752205	0.3135593	0.739852	28	2.721649	0.4632768	0.7153118	37	5.018157	0.2132768	1.157389	44	1.139417	0.6553673	0.4083264	29	0.4717608	0.6172317	0.528677	33	3.200197	0.2754237	0.6811254	45	0.7961535	0.509887	0.4355534	31	2.353809	0.8403955	0.7591685	32	5.164431	0.4166667	0.9457134	41	3.498847	0.3644068	0.8381084	38	2.610644	0.720339	0.8353446	34	0.9144989	0.6285311	0.3853637	28	0.2661262	0.6935028	0.09938698	25	1.360021	0.7683616	0.4626908	33	2.3825	0.6737288	1.052485	27
NEGATIVE	1030196	0.2797826	0.7711864	0.1227154	30	3.55741	0.2641243	0.6576447	50	0.9741678	0.6581921	0.2604271	36	0.1059431	0.6610169	0.08048104	24	2.627108	0.6822034	0.6692983	37	1.47642	0.5564972	0.5676575	32	1.467842	0.7683616	0.5004541	25	5.524633	0.1511299	1.179647	37	0.2338177	0.8403955	0.1054511	28	1.638577	0.4519774	0.5372856	34	1.945736	0.5677966	0.4605696	38	1.378996	0.6059322	0.3553583	47	7.459103	0.1200565	1.494035	42	1.953229	0.3163842	0.8083166	35	0.9128937	0.6158192	0.4741799	33	1.473762	0.3686441	0.3923178	41	16.96875	0.1242938	2.763183	39	7.595351	0.279661	2.173281	23	4.813372	0.2542373	0.9301839	47	9.120582	0.2669491	1.594409	44	0.340371	0.7612994	0.189957	27	0.05567346	0.8135593	0.1099838	21	3.069107	0.5564972	0.9358241	30	8.949208	0.2344633	2.493126	30
NEGATIVE	1030458	2.535107	0.3008475	0.6978518	30	1.931164	0.4449153	0.5808036	31	6.440393	0.1497175	1.31559	38	1.349197	0.319209	0.4469615	34	10.11875	0.1779661	1.556275	33	9.119729	0.08615819	1.452597	47	8.818945	0.1850283	1.631738	39	4.931345	0.1850283	1.147383	31	9.780931	0.06073446	1.802215	46	1.557068	0.4590395	0.4612795	26	11.78688	0.08050848	2.027435	39	2.751734	0.4011299	0.6163017	36	3.77208	0.309322	0.9713987	30	10.03289	0.03954802	2.394387	35	3.216666	0.2725989	0.7418492	37	2.515765	0.240113	1.117397	38	17.0637	0.1200565	3.418572	34	21.34153	0.03248588	3.195518	39	5.210029	0.2344633	1.265594	41	21.79012	0.05225989	3.311072	42	2.810038	0.3248588	0.8996857	31	0.8145649	0.529661	0.2799794	31	13.50222	0.1059322	2.423043	35	11.37889	0.1624294	2.313612	33
NEGATIVE	1030722	5.653838	0.0960452	1.129569	37	5.894836	0.1242938	1.289098	35	9.303036	0.07627118	2.015994	43	2.04113	0.230226	0.5639748	37	10.93849	0.1412429	2.138948	36	9.104864	0.08757062	1.578131	46	16.83278	0.03954802	2.656522	42	6.753442	0.1101695	1.53433	24	14.65489	0.02683616	2.711198	34	4.436059	0.1751412	0.8177134	46	4.152373	0.3389831	1.255441	29	8.279244	0.09322034	2.111597	31	8.286675	0.09887005	1.910334	35	2.178092	0.2810735	1.063335	29	7.460194	0.09887005	1.660345	38	5.235504	0.1059322	1.438355	29	10.52403	0.2683616	2.109836	41	12.39721	0.1186441	2.266192	42	8.784167	0.09745762	1.59555	49	9.730122	0.2457627	1.668216	31	6.921029	0.1144068	1.429381	44	4.255357	0.1370057	0.9267876	31	13.86171	0.1016949	2.361472	42	16.25991	0.08050848	2.863571	38
NEGATIVE	1050255	3.600626	0.2048023	0.6848187	39	3.950737	0.2344633	1.106236	33	2.009019	0.4872881	0.7890722	23	0.1213311	0.6553673	0.08810021	25	6.516315	0.3389831	1.690219	40	7.803889	0.1059322	1.765745	33	4.506871	0.4025424	0.9726753	28	5.343457	0.161017	1.255334	43	7.229524	0.1073446	1.462077	38	3.494962	0.2471751	0.6978749	39	10.05545	0.1059322	1.786347	31	2.385192	0.4392655	0.6276546	33	4.741152	0.2542373	1.18726	34	6.461596	0.09039548	1.51392	34	2.864341	0.3064972	0.6624097	33	1.468625	0.3700565	0.517543	38	24.60068	0.05367232	3.359669	45	8.491525	0.2443503	1.673898	28	11.57722	0.05932203	2.066669	47	16.02351	0.1031073	3.118453	31	2.782407	0.3319209	0.7987131	35	4.066793	0.1454802	0.8049117	41	7.597188	0.2542373	1.547033	36	9.042017	0.230226	1.775055	39
NEGATIVE	1050332	2.215619	0.3319209	0.6938751	33	5.095851	0.1596045	1.117229	31	2.510944	0.4124294	0.4961376	40	0.02338721	0.7528248	0.04763516	22	6.768539	0.3177966	1.197354	35	1.136854	0.6398305	0.3429152	33	1.56302	0.7528248	0.4688473	31	3.17014	0.3064972	1.411832	27	0.5410213	0.7175141	0.1907577	33	0.9731222	0.5720339	0.2759871	41	4.595685	0.3079096	1.19677	34	2.260893	0.4590395	0.5984409	37	2.129548	0.4887006	0.6071921	30	-0.2313976	0.930791	0.5881603	24	1.630348	0.4915254	0.5018383	32	1.678943	0.3389831	0.6614377	36	7.209815	0.4166667	1.615069	40	5.079995	0.4223164	0.9098796	41	0.8906596	0.7048023	0.3390802	24	8.219754	0.3163842	1.696563	46	0.8993152	0.6341808	0.3578826	22	0.9999238	0.4816384	0.3225382	27	4.380223	0.4166667	1.029029	43	2.009877	0.7118644	0.6220444	32
NEGATIVE	1050647	0.441839	0.7062147	0.4452829	23	2.085412	0.4237288	0.4231827	49	2.493358	0.4166667	0.6071643	31	0.3099783	0.5776836	0.2066207	25	1.448717	0.8022599	0.437424	39	2.683974	0.3813559	1.408326	28	2.913122	0.5762712	0.5702361	41	2.706871	0.3502825	0.656567	45	0.9301053	0.6228814	0.4219573	40	1.604668	0.4562147	0.4288067	38	-0.01286378	0.9661017	0.007944694	20	-0.07644322	0.9971752	0.04422875	23	0.04088815	0.9237288	0.2132015	30	1.990945	0.3064972	0.9916221	35	1.888669	0.4491525	0.4184178	46	0.3414145	0.6483051	0.1699561	24	2.449795	0.8276836	0.5966169	22	4.228146	0.5	1.26599	33	0.6352146	0.7740113	0.5162436	37	3.677054	0.6200565	0.9829302	42	3.240528	0.2881356	0.7138315	42	-0.01461941	0.9491525	0.08839186	35	5.495893	0.3672316	1.05039	36	7.370844	0.289548	1.500787	30
NEGATIVE	1050739	2.653527	0.2881356	0.9103404	34	3.241731	0.2923729	0.7041388	31	3.123792	0.3418079	0.6877548	34	0.1728587	0.6327683	0.09513755	33	9.748281	0.1892655	1.829335	38	7.669203	0.1101695	1.679227	30	8.831951	0.1836158	1.992467	29	2.869701	0.3305085	0.6856437	36	2.150918	0.4420904	0.5517817	30	1.803562	0.420904	0.5709817	37	8.088996	0.1581921	1.145674	44	3.329788	0.3361582	0.8072582	34	3.624527	0.3220339	0.6442812	34	3.82724	0.161017	1.056421	43	3.764441	0.2344633	0.9061385	34	3.798773	0.1638418	1.253896	42	9.51065	0.2966102	1.959429	43	15.60949	0.0720339	2.424828	51	8.141808	0.1101695	1.799975	34	5.634367	0.4661017	0.9612249	41	8.28887	0.08192091	1.6985	35	4.89502	0.1101695	1.477156	37	6.300894	0.3248588	1.421642	39	13.24843	0.1228814	2.959309	30
NEGATIVE	1070039	1.368974	0.4830509	0.3656615	37	1.095856	0.5889831	0.301311	36	7.181645	0.1228814	1.174013	45	1.298191	0.329096	0.3795111	33	5.415919	0.4081921	0.9552541	40	1.993369	0.4745763	1.080536	29	5.300535	0.3460452	1.325763	32	0.117481	0.8742938	0.4377711	35	1.151109	0.5833333	0.3514209	34	1.506526	0.4759887	0.3477686	40	3.603624	0.3855932	1.061224	37	0.9661397	0.6878531	0.3710551	32	2.633533	0.4265537	0.7685999	22	1.883302	0.3276836	0.7727724	37	5.172099	0.1652542	1.080516	39	0.8968441	0.4887006	0.3437451	29	2.443968	0.8305085	0.9498538	38	1.254075	0.8587571	0.4883556	34	0.4352904	0.819209	0.29244	25	5.798616	0.4533898	1.002455	47	1.217605	0.5649717	0.3993032	26	1.571263	0.3827684	0.402558	37	1.205626	0.7923729	0.4388928	39	0.8999019	0.8644068	0.4571359	38
NEGATIVE	1070608	1.818138	0.3968927	0.5340136	38	0.2938062	0.7838983	0.1070687	31	1.3548	0.6016949	0.4364808	38	-0.000795236	0.8926554	0.000795236	21	5.261002	0.4237288	0.954806	44	1.769003	0.5042373	0.4796998	35	0.6617099	0.8728814	0.2567737	27	2.136451	0.420904	0.5808744	44	0.908576	0.6313559	0.6336803	27	1.49938	0.4774011	0.5327178	39	3.977103	0.3601695	1.039852	37	0.1760736	0.8799435	0.1613624	27	1.26178	0.6285311	0.3042275	39	0.4935334	0.6031073	0.4057581	38	0.8889334	0.6228814	0.2805374	34	1.120562	0.430791	1.180014	26	3.687117	0.7033898	1.656582	26	3.227961	0.6059322	0.8946255	34	0.2995401	0.8658192	0.2862279	30	0.6645373	0.9336158	0.4263806	31	2.400274	0.3686441	0.6240451	38	-0.03676039	0.9745763	0.0737743	27	2.061318	0.670904	0.7174721	35	3.746214	0.5324859	1.037554	43
NEGATIVE	1090075	0.7685145	0.6285311	0.2286728	32	1.002368	0.6129944	0.3008099	29	0.8196812	0.700565	0.2690202	30	0	0.8785311	0	23	1.102135	0.8474576	0.4489468	30	2.203159	0.4463277	0.7016003	31	1.431263	0.7725989	0.4633012	27	2.194357	0.4138418	0.6452779	35	1.590632	0.5042373	0.6585083	24	0.1964025	0.8050848	0.1039319	25	5.608033	0.25	0.9567672	40	1.947904	0.5070621	0.6365341	39	0.4794147	0.7782486	0.3270647	31	-0.2479508	0.9364407	0.1469332	27	0.8021057	0.6483051	0.6020609	24	-0.08750265	0.9096045	0.06869418	24	2.862062	0.7768362	0.6905966	42	2.353891	0.7288136	0.6666656	32	0.371102	0.8432204	0.2945532	32	1.28947	0.8700565	0.4527034	27	0.6378311	0.680791	0.2357996	25	0.150902	0.7415254	0.08319902	33	1.841009	0.6963277	0.479441	36	1.532589	0.7612994	0.4011147	35
NEGATIVE	1090441	1.59728	0.4322034	0.4343872	35	2.792548	0.3305085	0.7873201	36	2.58589	0.3997175	0.8417229	28	2.235485	0.2048023	0.584957	39	4.374259	0.5042373	1.150523	35	0.4340803	0.8135593	0.4081564	47	3.984252	0.450565	1.133514	32	3.771987	0.2514124	0.9857028	41	0.3219814	0.799435	0.1893073	35	3.400362	0.25	0.8918763	41	2.34305	0.5169492	0.7122217	28	0.159241	0.8870056	0.3414017	36	3.369545	0.3460452	0.727628	35	1.307559	0.4096045	0.5788768	35	2.066028	0.4166667	0.5911757	35	0.9174064	0.4788136	0.6133915	41	6.468648	0.4689265	1.478983	37	3.674284	0.5579096	0.7831686	36	0.07573605	0.9420904	0.175385	31	9.680329	0.2471751	1.898919	37	0.1390878	0.8531073	0.2554466	34	0.3700509	0.6525424	0.2192939	33	4.9112	0.3954802	1.180608	30	1.842257	0.730226	0.4560528	32
NEGATIVE	1090468	0.03936533	0.8884181	0.2217609	27	2.05641	0.4293785	0.3755475	51	0.6858768	0.7316384	0.385887	37	0.2195705	0.6073446	0.2357789	22	-0.00014672	0.990113	0.03283249	27	1.199299	0.6214689	0.5072922	25	1.252502	0.7951977	0.3649658	31	0.3523376	0.8079096	0.3517474	32	0.4372965	0.759887	0.159994	30	0.06916124	0.8658192	0.07438221	28	0.9861371	0.7316384	0.4476719	32	0.07261949	0.9194915	0.129993	28	3.294897	0.358757	1.018146	23	-0.3420831	0.9533898	0.4582885	36	0.2235261	0.8079096	0.1073436	26	-0.2655738	0.970339	0.1449255	28	2.148261	0.8601695	0.489561	32	0.2290038	0.9689265	0.3130075	33	0.5309392	0.7937853	0.2260305	30	0.8927014	0.9110169	0.3454766	30	1.974553	0.4350283	0.4518728	42	0.210223	0.710452	0.1284829	29	0.8551911	0.8545198	0.2876613	34	3.409307	0.5621469	0.7034911	40
NEGATIVE	1090554	0.5221494	0.6850283	0.2752946	31	0.05482336	0.8841808	0.1240447	20	1.489762	0.5805085	0.4756601	34	0.02732	0.7457627	0.02208323	24	1.343855	0.8206215	0.4178297	28	2.634552	0.3884181	0.8420634	34	1.465505	0.7711864	0.3830455	44	0.3754911	0.8008475	0.6237938	33	0.08172364	0.8884181	0.1537674	37	-0.001269531	0.9519774	0.001269531	20	-0.09234118	0.9915254	0.3409184	26	0.02742679	0.9406779	0.05906289	30	-0.02521199	0.9830508	0.1562852	18	0.001847585	0.8262712	0.1847956	33	1.124132	0.5776836	0.333952	29	1.261367	0.4096045	0.7445072	35	0.9249736	0.9449152	0.7449074	33	2.57954	0.6935028	0.8039799	30	-0.005861833	0.9872881	0.004847268	19	1.503499	0.8403955	1.009916	34	0.1320803	0.8587571	0.09623746	32	1.125729	0.4562147	0.4805038	30	1.39144	0.7655367	0.519463	24	1.32009	0.8050848	0.4595682	40
NEGATIVE	1090719	1.840995	0.3884181	0.5131889	32	2.547263	0.3573446	0.6536059	31	4.124567	0.2627119	0.7932082	38	2.293381	0.1963277	0.4991633	40	7.106053	0.299435	1.146302	45	1.39334	0.5748588	0.4885343	36	3.236892	0.5367231	0.755191	35	1.334733	0.5649717	0.9186833	28	1.848143	0.4675141	0.4709033	26	0.7003209	0.6567796	0.3674583	39	1.488055	0.6525424	0.4646281	30	1.829531	0.5324859	0.4902692	29	2.69642	0.4166667	0.7043027	33	1.212414	0.4237288	0.5241933	43	1.818125	0.460452	0.6057078	27	2.922317	0.2048023	1.1669	43	6.164418	0.4929379	1.268137	30	5.561256	0.3898305	0.9560534	48	2.021847	0.4985876	0.5487399	29	9.34057	0.2570621	1.478419	41	1.140545	0.5847458	0.5930784	32	2.201113	0.2867232	0.6205968	30	6.269939	0.329096	1.242637	36	7.245195	0.2980226	1.877041	30
